transaction_id,account_id,date,time,description,credit,debit,balance
TXN9F21F66FD0,ACC0024,2026-01-12,12:53:14,UPI Transfer to ACC0079,0,5485,120262
TXN9F21F66FD0,ACC0079,2026-01-12,12:53:14,UPI Received from ACC0024,5485,0,170301
TXN26E12711F5,ACC0163,2026-01-12,12:53:49,UPI Transfer to ACC0083,0,589,10451
TXN26E12711F5,ACC0083,2026-01-12,12:53:49,UPI Received from ACC0163,589,0,-104037
TXNC3265F386C,ACC0290,2026-01-12,12:55:10,UPI Transfer to ACC0028,0,8152,62669
TXNC3265F386C,ACC0028,2026-01-12,12:55:10,UPI Received from ACC0290,8152,0,193212
TXN38CC2B9193,ACC0028,2026-01-12,12:56:19,UPI Transfer to ACC0013,0,23371,169841
TXN38CC2B9193,ACC0013,2026-01-12,12:56:19,UPI Received from ACC0028,23371,0,54212
TXN830839AA93,ACC0173,2026-01-12,12:57:22,UPI Transfer to ACC0136,0,1559,234400
TXN830839AA93,ACC0136,2026-01-12,12:57:22,UPI Received from ACC0173,1559,0,123003
TXN7E63FB2F74,ACC0169,2026-01-12,12:59:09,UPI Transfer to ACC0200,0,1600,120228
TXN7E63FB2F74,ACC0200,2026-01-12,12:59:09,UPI Received from ACC0169,1600,0,3490
TXNBBD205A5A5,ACC0028,2026-01-12,12:59:51,UPI Transfer to ACC0105,0,12292,157549
TXNBBD205A5A5,ACC0105,2026-01-12,12:59:51,UPI Received from ACC0028,12292,0,31424
TXNDCA7E1F23F,ACC0287,2026-01-12,13:00:26,UPI Transfer to ACC0243,0,7622,-19309
TXNDCA7E1F23F,ACC0243,2026-01-12,13:00:26,UPI Received from ACC0287,7622,0,122891
TXN31766DF91C,ACC0228,2026-01-12,13:01:38,UPI Transfer to ACC0145,0,6250,106025
TXN31766DF91C,ACC0145,2026-01-12,13:01:38,UPI Received from ACC0228,6250,0,16269
TXND2B9758E72,ACC0286,2026-01-12,13:03:14,UPI Transfer to ACC0244,0,23402,35940
TXND2B9758E72,ACC0244,2026-01-12,13:03:14,UPI Received from ACC0286,23402,0,165958
TXN6180E02F38,ACC0174,2026-01-12,13:04:53,UPI Transfer to ACC0244,0,10387,200949
TXN6180E02F38,ACC0244,2026-01-12,13:04:53,UPI Received from ACC0174,10387,0,176345
TXNAC3AFE4F20,ACC0297,2026-01-12,13:05:40,UPI Transfer to ACC0067,0,19814,10797
TXNAC3AFE4F20,ACC0067,2026-01-12,13:05:40,UPI Received from ACC0297,19814,0,25870
TXN6DF82F9C25,ACC0182,2026-01-12,13:06:48,UPI Transfer to ACC0081,0,16104,-35663
TXN6DF82F9C25,ACC0081,2026-01-12,13:06:48,UPI Received from ACC0182,16104,0,63130
TXNFF3A0C8ADB,ACC0273,2026-01-12,13:08:35,UPI Transfer to ACC0125,0,19038,173057
TXNFF3A0C8ADB,ACC0125,2026-01-12,13:08:35,UPI Received from ACC0273,19038,0,238775
TXN5E01742652,ACC0005,2026-01-12,13:10:11,UPI Transfer to ACC0282,0,5362,10367
TXN5E01742652,ACC0282,2026-01-12,13:10:11,UPI Received from ACC0005,5362,0,101952
TXN2D23E3E8B8,ACC0172,2026-01-12,13:11:32,UPI Transfer to ACC0233,0,20783,22616
TXN2D23E3E8B8,ACC0233,2026-01-12,13:11:32,UPI Received from ACC0172,20783,0,6567
TXN1FD83F9436,ACC0148,2026-01-12,13:13:25,UPI Transfer to ACC0084,0,2203,108010
TXN1FD83F9436,ACC0084,2026-01-12,13:13:25,UPI Received from ACC0148,2203,0,184786
TXN67CC18B926,ACC0288,2026-01-12,13:15:00,UPI Transfer to ACC0257,0,18607,66820
TXN67CC18B926,ACC0257,2026-01-12,13:15:00,UPI Received from ACC0288,18607,0,81176
TXNEF52955362,ACC0210,2026-01-12,13:16:51,UPI Transfer to ACC0153,0,2056,143028
TXNEF52955362,ACC0153,2026-01-12,13:16:51,UPI Received from ACC0210,2056,0,55630
TXNFF157FEAE7,ACC0103,2026-01-12,13:17:54,UPI Transfer to ACC0059,0,16546,54163
TXNFF157FEAE7,ACC0059,2026-01-12,13:17:54,UPI Received from ACC0103,16546,0,40591
TXN1EA904282C,ACC0048,2026-01-12,13:19:48,UPI Transfer to ACC0154,0,14753,146820
TXN1EA904282C,ACC0154,2026-01-12,13:19:48,UPI Received from ACC0048,14753,0,-7742
TXN3AE3359426,ACC0094,2026-01-12,13:21:39,UPI Transfer to ACC0159,0,13281,100330
TXN3AE3359426,ACC0159,2026-01-12,13:21:39,UPI Received from ACC0094,13281,0,73539
TXN10BCB383EA,ACC0097,2026-01-12,13:23:23,UPI Transfer to ACC0216,0,14597,118669
TXN10BCB383EA,ACC0216,2026-01-12,13:23:23,UPI Received from ACC0097,14597,0,97902
TXN7D8F3C5C1C,ACC0025,2026-01-12,13:24:47,UPI Transfer to ACC0076,0,2004,81100
TXN7D8F3C5C1C,ACC0076,2026-01-12,13:24:47,UPI Received from ACC0025,2004,0,-20600
TXN51A37B1A49,ACC0217,2026-01-12,13:26:47,UPI Transfer to ACC0074,0,15902,80537
TXN51A37B1A49,ACC0074,2026-01-12,13:26:47,UPI Received from ACC0217,15902,0,4905
TXN79EF050343,ACC0056,2026-01-12,13:28:14,UPI Transfer to ACC0088,0,21275,256659
TXN79EF050343,ACC0088,2026-01-12,13:28:14,UPI Received from ACC0056,21275,0,44439
TXND82108AD37,ACC0098,2026-01-12,13:29:31,UPI Transfer to ACC0183,0,20077,27659
TXND82108AD37,ACC0183,2026-01-12,13:29:31,UPI Received from ACC0098,20077,0,29375
TXNC8039B19D4,ACC0090,2026-01-12,13:30:25,UPI Transfer to ACC0022,0,20562,41939
TXNC8039B19D4,ACC0022,2026-01-12,13:30:25,UPI Received from ACC0090,20562,0,-44771
TXN52094C480E,ACC0070,2026-01-12,13:31:55,UPI Transfer to ACC0229,0,21624,38906
TXN52094C480E,ACC0229,2026-01-12,13:31:55,UPI Received from ACC0070,21624,0,154924
TXNF4AA7EF67D,ACC0295,2026-01-12,13:33:03,UPI Transfer to ACC0011,0,18931,-279
TXNF4AA7EF67D,ACC0011,2026-01-12,13:33:03,UPI Received from ACC0295,18931,0,88444
TXN77BA94DE86,ACC0040,2026-01-12,13:34:10,UPI Transfer to ACC0170,0,7995,-4805
TXN77BA94DE86,ACC0170,2026-01-12,13:34:10,UPI Received from ACC0040,7995,0,171553
TXN8CBAF74706,ACC0079,2026-01-12,13:36:01,UPI Transfer to ACC0285,0,2090,168211
TXN8CBAF74706,ACC0285,2026-01-12,13:36:01,UPI Received from ACC0079,2090,0,99101
TXNC66A0839A9,ACC0213,2026-01-12,13:36:34,UPI Transfer to ACC0269,0,12377,55956
TXNC66A0839A9,ACC0269,2026-01-12,13:36:34,UPI Received from ACC0213,12377,0,191865
TXN0C5B580934,ACC0246,2026-01-12,13:37:09,UPI Transfer to ACC0117,0,19328,-71460
TXN0C5B580934,ACC0117,2026-01-12,13:37:09,UPI Received from ACC0246,19328,0,69916
TXNFCD9D5E6AB,ACC0180,2026-01-12,13:37:46,UPI Transfer to ACC0278,0,5660,95781
TXNFCD9D5E6AB,ACC0278,2026-01-12,13:37:46,UPI Received from ACC0180,5660,0,278398
TXN6E304D7C6E,ACC0219,2026-01-12,13:39:27,UPI Transfer to ACC0233,0,21875,29660
TXN6E304D7C6E,ACC0233,2026-01-12,13:39:27,UPI Received from ACC0219,21875,0,28442
TXN6ED80349E8,ACC0046,2026-01-12,13:40:43,UPI Transfer to ACC0155,0,23068,78062
TXN6ED80349E8,ACC0155,2026-01-12,13:40:43,UPI Received from ACC0046,23068,0,10658
TXN8FB7A323BE,ACC0131,2026-01-12,13:41:29,UPI Transfer to ACC0151,0,18332,93400
TXN8FB7A323BE,ACC0151,2026-01-12,13:41:29,UPI Received from ACC0131,18332,0,123451
TXN527B47ABA2,ACC0212,2026-01-12,13:42:16,UPI Transfer to ACC0151,0,9881,164250
TXN527B47ABA2,ACC0151,2026-01-12,13:42:16,UPI Received from ACC0212,9881,0,133332
TXNB10A9EAC37,ACC0042,2026-01-12,13:42:47,UPI Transfer to ACC0029,0,22704,14258
TXNB10A9EAC37,ACC0029,2026-01-12,13:42:47,UPI Received from ACC0042,22704,0,101391
TXN04DEAB1377,ACC0217,2026-01-12,13:44:18,UPI Transfer to ACC0228,0,14576,65961
TXN04DEAB1377,ACC0228,2026-01-12,13:44:18,UPI Received from ACC0217,14576,0,120601
TXNEBFB7876B4,ACC0060,2026-01-12,13:45:38,UPI Transfer to ACC0294,0,14708,16523
TXNEBFB7876B4,ACC0294,2026-01-12,13:45:38,UPI Received from ACC0060,14708,0,101611
TXN6ACF58B80B,ACC0065,2026-01-12,13:46:18,UPI Transfer to ACC0146,0,22995,62491
TXN6ACF58B80B,ACC0146,2026-01-12,13:46:18,UPI Received from ACC0065,22995,0,41086
TXN550315F56A,ACC0251,2026-01-12,13:47:15,UPI Transfer to ACC0165,0,22470,51662
TXN550315F56A,ACC0165,2026-01-12,13:47:15,UPI Received from ACC0251,22470,0,117716
TXN6EED77AB73,ACC0199,2026-01-12,13:48:15,UPI Transfer to ACC0016,0,7534,156424
TXN6EED77AB73,ACC0016,2026-01-12,13:48:15,UPI Received from ACC0199,7534,0,106610
TXNC764804A2F,ACC0044,2026-01-12,13:49:14,UPI Transfer to ACC0132,0,15157,109981
TXNC764804A2F,ACC0132,2026-01-12,13:49:14,UPI Received from ACC0044,15157,0,187491
TXN69811BD67E,ACC0089,2026-01-12,13:50:48,UPI Transfer to ACC0047,0,1376,51235
TXN69811BD67E,ACC0047,2026-01-12,13:50:48,UPI Received from ACC0089,1376,0,13155
TXN51268B9DDE,ACC0166,2026-01-12,13:51:18,UPI Transfer to ACC0080,0,11590,104261
TXN51268B9DDE,ACC0080,2026-01-12,13:51:18,UPI Received from ACC0166,11590,0,20748
TXN3453C828DD,ACC0126,2026-01-12,13:51:56,UPI Transfer to ACC0171,0,24004,50193
TXN3453C828DD,ACC0171,2026-01-12,13:51:56,UPI Received from ACC0126,24004,0,-12057
TXN056525E706,ACC0116,2026-01-12,13:52:49,UPI Transfer to ACC0132,0,23348,115796
TXN056525E706,ACC0132,2026-01-12,13:52:49,UPI Received from ACC0116,23348,0,210839
TXNA11CF5F919,ACC0013,2026-01-12,13:54:37,UPI Transfer to ACC0050,0,16135,38077
TXNA11CF5F919,ACC0050,2026-01-12,13:54:37,UPI Received from ACC0013,16135,0,209046
TXND7AD4EA5BF,ACC0262,2026-01-12,13:55:30,UPI Transfer to ACC0130,0,20182,-21479
TXND7AD4EA5BF,ACC0130,2026-01-12,13:55:30,UPI Received from ACC0262,20182,0,107305
TXND0537D6FBD,ACC0270,2026-01-12,13:56:23,UPI Transfer to ACC0104,0,5352,182693
TXND0537D6FBD,ACC0104,2026-01-12,13:56:23,UPI Received from ACC0270,5352,0,13487
TXN0CF152759F,ACC0154,2026-01-12,13:57:45,UPI Transfer to ACC0079,0,5061,-12803
TXN0CF152759F,ACC0079,2026-01-12,13:57:45,UPI Received from ACC0154,5061,0,173272
TXN31E2A1718C,ACC0273,2026-01-12,13:59:02,UPI Transfer to ACC0150,0,20420,152637
TXN31E2A1718C,ACC0150,2026-01-12,13:59:02,UPI Received from ACC0273,20420,0,91583
TXNACB634F303,ACC0283,2026-01-12,13:59:52,UPI Transfer to ACC0108,0,8973,122790
TXNACB634F303,ACC0108,2026-01-12,13:59:52,UPI Received from ACC0283,8973,0,-92657
TXN210C341EC7,ACC0149,2026-01-12,14:01:38,UPI Transfer to ACC0067,0,15649,44651
TXN210C341EC7,ACC0067,2026-01-12,14:01:38,UPI Received from ACC0149,15649,0,41519
TXN81155E7383,ACC0075,2026-01-12,14:02:42,UPI Transfer to ACC0028,0,16275,121028
TXN81155E7383,ACC0028,2026-01-12,14:02:42,UPI Received from ACC0075,16275,0,173824
TXN48C0735AE8,ACC0100,2026-01-12,14:03:43,UPI Transfer to ACC0151,0,12797,57102
TXN48C0735AE8,ACC0151,2026-01-12,14:03:43,UPI Received from ACC0100,12797,0,146129
TXN4B59E31D58,ACC0132,2026-01-12,14:05:12,UPI Transfer to ACC0231,0,18612,192227
TXN4B59E31D58,ACC0231,2026-01-12,14:05:12,UPI Received from ACC0132,18612,0,76258
TXN950E245C9D,ACC0279,2026-01-12,14:07:02,UPI Transfer to ACC0078,0,4002,62190
TXN950E245C9D,ACC0078,2026-01-12,14:07:02,UPI Received from ACC0279,4002,0,187905
TXNDC264E61E2,ACC0168,2026-01-12,14:08:44,UPI Transfer to ACC0276,0,22416,43541
TXNDC264E61E2,ACC0276,2026-01-12,14:08:44,UPI Received from ACC0168,22416,0,47065
TXN763673D636,ACC0081,2026-01-12,14:09:46,UPI Transfer to ACC0241,0,16504,46626
TXN763673D636,ACC0241,2026-01-12,14:09:46,UPI Received from ACC0081,16504,0,155280
TXN6E0D641163,ACC0205,2026-01-12,14:10:18,UPI Transfer to ACC0044,0,2691,46941
TXN6E0D641163,ACC0044,2026-01-12,14:10:18,UPI Received from ACC0205,2691,0,112672
TXNB0BBC3852E,ACC0045,2026-01-12,14:11:38,UPI Transfer to ACC0090,0,17979,-24943
TXNB0BBC3852E,ACC0090,2026-01-12,14:11:38,UPI Received from ACC0045,17979,0,59918
TXN701FCE6FF5,ACC0205,2026-01-12,14:12:26,UPI Transfer to ACC0041,0,5251,41690
TXN701FCE6FF5,ACC0041,2026-01-12,14:12:26,UPI Received from ACC0205,5251,0,125654
TXN69148CFABB,ACC0102,2026-01-12,14:13:59,UPI Transfer to ACC0210,0,8783,-94340
TXN69148CFABB,ACC0210,2026-01-12,14:13:59,UPI Received from ACC0102,8783,0,151811
TXNE3DE6EF199,ACC0037,2026-01-12,14:14:59,UPI Transfer to ACC0255,0,6374,185644
TXNE3DE6EF199,ACC0255,2026-01-12,14:14:59,UPI Received from ACC0037,6374,0,143303
TXN67D65923C7,ACC0138,2026-01-12,14:15:55,UPI Transfer to ACC0196,0,10444,10385
TXN67D65923C7,ACC0196,2026-01-12,14:15:55,UPI Received from ACC0138,10444,0,252212
TXN09D7016FA1,ACC0028,2026-01-12,14:16:38,UPI Transfer to ACC0130,0,7219,166605
TXN09D7016FA1,ACC0130,2026-01-12,14:16:38,UPI Received from ACC0028,7219,0,114524
TXN445F60DE95,ACC0237,2026-01-12,14:18:17,UPI Transfer to ACC0017,0,22259,-53885
TXN445F60DE95,ACC0017,2026-01-12,14:18:17,UPI Received from ACC0237,22259,0,147557
TXN2178AE0BFF,ACC0230,2026-01-12,14:19:13,UPI Transfer to ACC0122,0,11859,101074
TXN2178AE0BFF,ACC0122,2026-01-12,14:19:13,UPI Received from ACC0230,11859,0,78161
TXN746715462C,ACC0102,2026-01-12,14:21:06,UPI Transfer to ACC0053,0,24010,-118350
TXN746715462C,ACC0053,2026-01-12,14:21:06,UPI Received from ACC0102,24010,0,249195
TXN52CB9418A1,ACC0226,2026-01-12,14:21:52,UPI Transfer to ACC0130,0,15484,5350
TXN52CB9418A1,ACC0130,2026-01-12,14:21:52,UPI Received from ACC0226,15484,0,130008
TXN1BC6866FBB,ACC0216,2026-01-12,14:22:52,UPI Transfer to ACC0205,0,8906,88996
TXN1BC6866FBB,ACC0205,2026-01-12,14:22:52,UPI Received from ACC0216,8906,0,50596
TXNFE136B860C,ACC0141,2026-01-12,14:23:42,UPI Transfer to ACC0235,0,7178,836
TXNFE136B860C,ACC0235,2026-01-12,14:23:42,UPI Received from ACC0141,7178,0,180775
TXN39ED93648C,ACC0224,2026-01-12,14:25:40,UPI Transfer to ACC0288,0,20100,97783
TXN39ED93648C,ACC0288,2026-01-12,14:25:40,UPI Received from ACC0224,20100,0,86920
TXN1DFFCD8FBF,ACC0210,2026-01-12,14:26:15,UPI Transfer to ACC0226,0,648,151163
TXN1DFFCD8FBF,ACC0226,2026-01-12,14:26:15,UPI Received from ACC0210,648,0,5998
TXNE25EDA286D,ACC0225,2026-01-12,14:26:45,UPI Transfer to ACC0124,0,24477,13914
TXNE25EDA286D,ACC0124,2026-01-12,14:26:45,UPI Received from ACC0225,24477,0,197802
TXNA811142FE7,ACC0165,2026-01-12,14:27:34,UPI Transfer to ACC0065,0,8931,108785
TXNA811142FE7,ACC0065,2026-01-12,14:27:34,UPI Received from ACC0165,8931,0,71422
TXN35E6AB5289,ACC0227,2026-01-12,14:28:37,UPI Transfer to ACC0217,0,10785,67940
TXN35E6AB5289,ACC0217,2026-01-12,14:28:37,UPI Received from ACC0227,10785,0,76746
TXN5AC6E5FB3B,ACC0040,2026-01-12,14:29:07,UPI Transfer to ACC0144,0,9839,-14644
TXN5AC6E5FB3B,ACC0144,2026-01-12,14:29:07,UPI Received from ACC0040,9839,0,77319
TXN8750FD80C9,ACC0247,2026-01-12,14:29:37,UPI Transfer to ACC0137,0,14531,125843
TXN8750FD80C9,ACC0137,2026-01-12,14:29:37,UPI Received from ACC0247,14531,0,137587
TXNDE74BD4082,ACC0199,2026-01-12,14:30:39,UPI Transfer to ACC0033,0,18299,138125
TXNDE74BD4082,ACC0033,2026-01-12,14:30:39,UPI Received from ACC0199,18299,0,266635
TXN3633A1819A,ACC0042,2026-01-12,14:32:33,UPI Transfer to ACC0203,0,5179,9079
TXN3633A1819A,ACC0203,2026-01-12,14:32:33,UPI Received from ACC0042,5179,0,22557
TXNDFF9C093A4,ACC0077,2026-01-12,14:34:19,UPI Transfer to ACC0118,0,11600,128725
TXNDFF9C093A4,ACC0118,2026-01-12,14:34:19,UPI Received from ACC0077,11600,0,178082
TXN26A8789C1B,ACC0133,2026-01-12,14:36:19,UPI Transfer to ACC0259,0,11980,45850
TXN26A8789C1B,ACC0259,2026-01-12,14:36:19,UPI Received from ACC0133,11980,0,43150
TXNC705E4332F,ACC0033,2026-01-12,14:36:55,UPI Transfer to ACC0223,0,9478,257157
TXNC705E4332F,ACC0223,2026-01-12,14:36:55,UPI Received from ACC0033,9478,0,155186
TXN3A9E7236DF,ACC0016,2026-01-12,14:38:11,UPI Transfer to ACC0097,0,1736,104874
TXN3A9E7236DF,ACC0097,2026-01-12,14:38:11,UPI Received from ACC0016,1736,0,120405
TXN7B889D13AA,ACC0245,2026-01-12,14:38:47,UPI Transfer to ACC0069,0,13751,62490
TXN7B889D13AA,ACC0069,2026-01-12,14:38:47,UPI Received from ACC0245,13751,0,88558
TXNB4C418BE77,ACC0118,2026-01-12,14:40:08,UPI Transfer to ACC0021,0,23234,154848
TXNB4C418BE77,ACC0021,2026-01-12,14:40:08,UPI Received from ACC0118,23234,0,156522
TXND76B251CD8,ACC0120,2026-01-12,14:42:05,UPI Transfer to ACC0207,0,2989,21948
TXND76B251CD8,ACC0207,2026-01-12,14:42:05,UPI Received from ACC0120,2989,0,68025
TXN3BAC50FD19,ACC0128,2026-01-12,14:43:21,UPI Transfer to ACC0003,0,8182,101014
TXN3BAC50FD19,ACC0003,2026-01-12,14:43:21,UPI Received from ACC0128,8182,0,110006
TXNC7AE683B75,ACC0250,2026-01-12,14:45:11,UPI Transfer to ACC0145,0,15471,64060
TXNC7AE683B75,ACC0145,2026-01-12,14:45:11,UPI Received from ACC0250,15471,0,31740
TXNCB6A19A081,ACC0281,2026-01-12,14:46:02,UPI Transfer to ACC0148,0,11464,106182
TXNCB6A19A081,ACC0148,2026-01-12,14:46:02,UPI Received from ACC0281,11464,0,119474
TXN26A4EEEF23,ACC0251,2026-01-12,14:47:04,UPI Transfer to ACC0136,0,11454,40208
TXN26A4EEEF23,ACC0136,2026-01-12,14:47:04,UPI Received from ACC0251,11454,0,134457
TXNC13A0C7806,ACC0208,2026-01-12,14:47:43,UPI Transfer to ACC0001,0,16775,146364
TXNC13A0C7806,ACC0001,2026-01-12,14:47:43,UPI Received from ACC0208,16775,0,108380
TXN214EFF6A00,ACC0074,2026-01-12,14:48:52,UPI Transfer to ACC0123,0,2151,2754
TXN214EFF6A00,ACC0123,2026-01-12,14:48:52,UPI Received from ACC0074,2151,0,116593
TXN90E129A07D,ACC0230,2026-01-12,14:50:01,UPI Transfer to ACC0263,0,14320,86754
TXN90E129A07D,ACC0263,2026-01-12,14:50:01,UPI Received from ACC0230,14320,0,66189
TXNC20F646EB0,ACC0028,2026-01-12,14:50:53,UPI Transfer to ACC0043,0,8467,158138
TXNC20F646EB0,ACC0043,2026-01-12,14:50:53,UPI Received from ACC0028,8467,0,47834
TXN6A32A37509,ACC0173,2026-01-12,14:51:43,UPI Transfer to ACC0227,0,23393,211007
TXN6A32A37509,ACC0227,2026-01-12,14:51:43,UPI Received from ACC0173,23393,0,91333
TXNEE4517DE1B,ACC0152,2026-01-12,14:52:34,UPI Transfer to ACC0214,0,6969,30347
TXNEE4517DE1B,ACC0214,2026-01-12,14:52:34,UPI Received from ACC0152,6969,0,137127
TXN93EB057F7B,ACC0121,2026-01-12,14:54:19,UPI Transfer to ACC0091,0,12399,94754
TXN93EB057F7B,ACC0091,2026-01-12,14:54:19,UPI Received from ACC0121,12399,0,42801
TXN3E40A1A78A,ACC0117,2026-01-12,14:55:19,UPI Transfer to ACC0121,0,23377,46539
TXN3E40A1A78A,ACC0121,2026-01-12,14:55:19,UPI Received from ACC0117,23377,0,118131
TXN5E53AF2165,ACC0276,2026-01-12,14:57:09,UPI Transfer to ACC0265,0,21345,25720
TXN5E53AF2165,ACC0265,2026-01-12,14:57:09,UPI Received from ACC0276,21345,0,10491
TXN1F4331D2EC,ACC0074,2026-01-12,14:58:02,UPI Transfer to ACC0175,0,1882,872
TXN1F4331D2EC,ACC0175,2026-01-12,14:58:02,UPI Received from ACC0074,1882,0,90066
TXN291D1756E6,ACC0211,2026-01-12,14:59:33,UPI Transfer to ACC0233,0,18408,35705
TXN291D1756E6,ACC0233,2026-01-12,14:59:33,UPI Received from ACC0211,18408,0,46850
TXN7EF62A0038,ACC0159,2026-01-12,15:01:19,UPI Transfer to ACC0167,0,12378,61161
TXN7EF62A0038,ACC0167,2026-01-12,15:01:19,UPI Received from ACC0159,12378,0,68542
TXN880C95DC40,ACC0204,2026-01-12,15:01:49,UPI Transfer to ACC0022,0,4185,31260
TXN880C95DC40,ACC0022,2026-01-12,15:01:49,UPI Received from ACC0204,4185,0,-40586
TXN3024D8E884,ACC0092,2026-01-12,15:03:12,UPI Transfer to ACC0193,0,4548,45324
TXN3024D8E884,ACC0193,2026-01-12,15:03:12,UPI Received from ACC0092,4548,0,177569
TXN8828EBE6D0,ACC0269,2026-01-12,15:03:56,UPI Transfer to ACC0207,0,7498,184367
TXN8828EBE6D0,ACC0207,2026-01-12,15:03:56,UPI Received from ACC0269,7498,0,75523
TXNB653DA6EAB,ACC0274,2026-01-12,15:04:59,UPI Transfer to ACC0213,0,4496,120251
TXNB653DA6EAB,ACC0213,2026-01-12,15:04:59,UPI Received from ACC0274,4496,0,60452
TXN3A6EBD1893,ACC0114,2026-01-12,15:06:42,UPI Transfer to ACC0163,0,16683,67025
TXN3A6EBD1893,ACC0163,2026-01-12,15:06:42,UPI Received from ACC0114,16683,0,27134
TXNCDFC170BDF,ACC0173,2026-01-12,15:08:33,UPI Transfer to ACC0022,0,8588,202419
TXNCDFC170BDF,ACC0022,2026-01-12,15:08:33,UPI Received from ACC0173,8588,0,-31998
TXN2239B84855,ACC0022,2026-01-12,15:10:26,UPI Transfer to ACC0005,0,7582,-39580
TXN2239B84855,ACC0005,2026-01-12,15:10:26,UPI Received from ACC0022,7582,0,17949
TXNA913759D39,ACC0120,2026-01-12,15:11:56,UPI Transfer to ACC0164,0,18288,3660
TXNA913759D39,ACC0164,2026-01-12,15:11:56,UPI Received from ACC0120,18288,0,131890
TXN211153F955,ACC0023,2026-01-12,15:12:45,UPI Transfer to ACC0232,0,11342,46356
TXN211153F955,ACC0232,2026-01-12,15:12:45,UPI Received from ACC0023,11342,0,182277
TXN790E8A2395,ACC0066,2026-01-12,15:13:31,UPI Transfer to ACC0096,0,14380,195401
TXN790E8A2395,ACC0096,2026-01-12,15:13:31,UPI Received from ACC0066,14380,0,84532
TXNBE9C4B7612,ACC0230,2026-01-12,15:14:19,UPI Transfer to ACC0292,0,20459,66295
TXNBE9C4B7612,ACC0292,2026-01-12,15:14:19,UPI Received from ACC0230,20459,0,250950
TXNEC5C862CA6,ACC0135,2026-01-12,15:15:00,UPI Transfer to ACC0267,0,23369,33316
TXNEC5C862CA6,ACC0267,2026-01-12,15:15:00,UPI Received from ACC0135,23369,0,117945
TXN5B89C9CCA1,ACC0108,2026-01-12,15:16:23,UPI Transfer to ACC0270,0,14585,-107242
TXN5B89C9CCA1,ACC0270,2026-01-12,15:16:23,UPI Received from ACC0108,14585,0,197278
TXN25C04C7A46,ACC0138,2026-01-12,15:17:31,UPI Transfer to ACC0087,0,20022,-9637
TXN25C04C7A46,ACC0087,2026-01-12,15:17:31,UPI Received from ACC0138,20022,0,73659
TXN358E01FD3D,ACC0025,2026-01-12,15:19:23,UPI Transfer to ACC0236,0,4910,76190
TXN358E01FD3D,ACC0236,2026-01-12,15:19:23,UPI Received from ACC0025,4910,0,98617
TXNA01BA38BF5,ACC0104,2026-01-12,15:21:22,UPI Transfer to ACC0084,0,19523,-6036
TXNA01BA38BF5,ACC0084,2026-01-12,15:21:22,UPI Received from ACC0104,19523,0,204309
TXN17968BA909,ACC0296,2026-01-12,15:22:10,UPI Transfer to ACC0152,0,12109,22773
TXN17968BA909,ACC0152,2026-01-12,15:22:10,UPI Received from ACC0296,12109,0,42456
TXN4260EC7B48,ACC0131,2026-01-12,15:22:57,UPI Transfer to ACC0155,0,17615,75785
TXN4260EC7B48,ACC0155,2026-01-12,15:22:57,UPI Received from ACC0131,17615,0,28273
TXNC143F0B5E0,ACC0236,2026-01-12,15:24:42,UPI Transfer to ACC0015,0,19143,79474
TXNC143F0B5E0,ACC0015,2026-01-12,15:24:42,UPI Received from ACC0236,19143,0,128008
TXN2C1DF301B5,ACC0288,2026-01-12,15:26:22,UPI Transfer to ACC0062,0,11534,75386
TXN2C1DF301B5,ACC0062,2026-01-12,15:26:22,UPI Received from ACC0288,11534,0,106665
TXN1782F6EBFB,ACC0168,2026-01-12,15:27:50,UPI Transfer to ACC0081,0,744,42797
TXN1782F6EBFB,ACC0081,2026-01-12,15:27:50,UPI Received from ACC0168,744,0,47370
TXN72DD784EDB,ACC0096,2026-01-12,15:29:04,UPI Transfer to ACC0172,0,21502,63030
TXN72DD784EDB,ACC0172,2026-01-12,15:29:04,UPI Received from ACC0096,21502,0,44118
TXN4802A019A0,ACC0095,2026-01-12,15:30:07,UPI Transfer to ACC0238,0,2783,95358
TXN4802A019A0,ACC0238,2026-01-12,15:30:07,UPI Received from ACC0095,2783,0,106840
TXN1E8BE36C10,ACC0089,2026-01-12,15:31:33,UPI Transfer to ACC0287,0,10619,40616
TXN1E8BE36C10,ACC0287,2026-01-12,15:31:33,UPI Received from ACC0089,10619,0,-8690
TXN6027FDB200,ACC0127,2026-01-12,15:32:41,UPI Transfer to ACC0161,0,8416,-65276
TXN6027FDB200,ACC0161,2026-01-12,15:32:41,UPI Received from ACC0127,8416,0,49808
TXNE9E2DAC4E0,ACC0211,2026-01-12,15:34:00,UPI Transfer to ACC0049,0,23397,12308
TXNE9E2DAC4E0,ACC0049,2026-01-12,15:34:00,UPI Received from ACC0211,23397,0,148846
TXNE28B925DF3,ACC0156,2026-01-12,15:35:39,UPI Transfer to ACC0001,0,22998,112352
TXNE28B925DF3,ACC0001,2026-01-12,15:35:39,UPI Received from ACC0156,22998,0,131378
TXNC6654D6B9C,ACC0080,2026-01-12,15:37:27,UPI Transfer to ACC0196,0,9456,11292
TXNC6654D6B9C,ACC0196,2026-01-12,15:37:27,UPI Received from ACC0080,9456,0,261668
TXNF685BF613F,ACC0087,2026-01-12,15:38:16,UPI Transfer to ACC0066,0,3052,70607
